-0.001461029,-0.005775452,-0.009738922,0,0,0,0,0,0
-0.001655579,-0.005725861,-0.009346008,0,0,0,0,0,0
-0.0009422302,-0.005847931,-0.008495331,0,0,0,0,0,0
-0.001159668,-0.005233765,-0.007839203,0,0,0,0,0,0
-0.001163483,-0.005207062,-0.007736206,0,0,0,0,0,0
-0.0008087158,-0.005084991,-0.008190155,0,0,0,0,0,0
-0.001819611,-0.005569458,-0.008106232,0,0,0,0,0,0
-0.002624512,-0.005386353,-0.008216858,0,0,0,0,0,0
-0.001934052,-0.00403595,-0.007316589,0,0,0,0,0,0
-0.001377106,-0.004455566,-0.005958557,0,0,0,0,0,0
-0.001327515,-0.002998352,-0.006282806,0,0,0,0,0,0
-0.001537323,-0.00220871,-0.005413055,0,0,0,0,0,0
-0.001743317,-0.002841949,-0.004684448,0,0,0,0,0,0
-0.001091003,-0.001907349,-0.003753662,0,0,0,0,0,0
-6.86646E-05,-0.001464844,-0.003005981,0,0,0,0,0,0
-0.001823425,-0.002914429,-0.004234314,0,0,0,0,0,0
-0.001918793,-0.002262115,-0.004676819,0,0,0,0,0,0
-0.002204895,-0.002490997,-0.004566193,0,0,0,0,0,0
-0.001316071,-0.002285004,-0.004104614,0,0,0,0,0,0
-0.001594543,-0.001247406,-0.003349304,0,0,0,0,0,0
-0.001777649,-0.0004043579,-0.003143311,0,0,0,0,0,0
-0.00164032,0.0001068115,-0.002574921,0,0,0,0,0,0
-0.0007286072,6.48499E-05,-0.001953125,0,0,0,0,0,0
0,0.0001602173,-0.001335144,0,0,0,0,0,0
-0.001251221,-0.0005073547,-0.0009307861,0,0,0,0,0,0
-0.00170517,-0.0006561279,-0.001014709,0,0,0,0,0,0
-0.00157547,-0.0004386902,-0.001266479,0,0,0,0,0,0
-0.002277374,-0.001041412,-0.0009498596,0,0,0,0,0,0
-0.001804352,0.004127502,-0.0007209778,0,0,0,0,0,0
-0.003829956,0.01462555,0.004676819,0,0,0,0,0,0
-0.008312225,0.01988983,0.00838089,0,0,0,0,0,0
-0.008964539,0.02391434,0.007480621,0,0,0,0,0,0
-0.009670258,0.02688217,0.005916595,0,0,0,0,0,0
-0.01007462,0.02318573,0.004795074,0,0,0,0,0,0
-0.009441376,0.02056503,0.002246857,0,0,0,0,0,0
-0.006561279,0.01715851,-0.002399445,0,0,0,0,0,0
-0.001075745,0.0125351,-0.004920959,0,0,0,0,0,0
0.003356934,0.01034927,-0.007652283,0,0,0,0,0,0
0.005714417,0.008670807,-0.01043701,0,0,0,0,0,0
0.007797241,0.004734039,-0.0110321,0,0,0,0,0,0
0.00604248,0.003234863,-0.01211548,0,0,0,0,0,0
0.005699158,0.002418518,-0.01314545,0,0,0,0,0,0
0.004898071,0.001922607,-0.01394653,0,0,0,0,0,0
0.004943848,0.001171112,-0.01194763,0,0,0,0,0,0
0.00447464,0.001045227,-0.01028442,0,0,0,0,0,0
0.00345993,0.0007324219,-0.008975983,0,0,0,0,0,0
0.002742767,0.00157547,-0.008720398,0,0,0,0,0,0
0.002346039,0.001373291,-0.007766724,0,0,0,0,0,0
0.002151489,0.0006828308,-0.007171631,0,0,0,0,0,0
0.002784729,0.0008850098,-0.006847382,0,0,0,0,0,0
0.003162384,0.001720428,-0.00668335,0,0,0,0,0,0
0.002586365,0.0008888245,-0.005767822,0,0,0,0,0,0
0.003395081,0.001674652,-0.006351471,0,0,0,0,0,0
0.004074097,0.001731873,-0.00497818,0,0,0,0,0,0
0.003822327,0.001098633,-0.004276276,0,0,0,0,0,0
0.003898621,0.001346588,-0.003757477,0,0,0,0,0,0
0.002132416,0.002155304,-0.003173828,0,0,0,0,0,0
0.002162933,0.001483917,-0.003017426,0,0,0,0,0,0
0.002632141,0.001865387,-0.00295639,0,0,0,0,0,0
0.001888275,0.002227783,-0.003608704,0,0,0,0,0,0
0.002838135,0.001182556,-0.003013611,0,0,0,0,0,0
0.002380371,0.00120163,-0.003059387,0,0,0,0,0,0
0.002361298,0.001766205,-0.002567291,0,0,0,0,0,0
0.003143311,0.002017975,-0.001693726,0,0,0,0,0,0
0.003551483,0.001392365,-0.001102448,0,0,0,0,0,0
0.002399445,0.001049042,-0.0003852844,0,0,0,0,0,0
0.001823425,0.0008049011,-0.00050354,0,0,0,0,0,0
0.002124786,0.001617432,-0.0009346008,0,0,0,0,0,0
0.002254486,0.0009689331,-0.001155853,0,0,0,0,0,0
0.001495361,0.001659393,-0.001239777,0,0,0,0,0,0
0.001968384,0.001647949,-0.001834869,0,0,0,0,0,0
0.002449036,0.0007247925,-0.002090454,0,0,0,0,0,0
0.002361298,0.0007972717,-0.001331329,0,0,0,0,0,0
0.002002716,0.001441956,-0.002250671,0,0,0,0,0,0
0.001499176,0.0009307861,-0.001216888,0,0,0,0,0,0
0.001247406,0.0007629395,-0.003009796,0,0,0,0,0,0
0.0004081726,0.0005607605,-0.003551483,0,0,0,0,0,0
0.001056671,0.001289368,-0.003608704,0,0,0,0,0,0
0.001216888,0.001197815,-0.002944946,0,0,0,0,0,0
0.0009689331,0.0007667542,-0.003154755,0,0,0,0,0,0
0.001617432,0.001300812,-0.003227234,0,0,0,0,0,0
0.001800537,0.00170517,-0.003204346,0,0,0,0,0,0
0.001159668,0.0003433228,-0.003105164,0,0,0,0,0,0
0.001987457,0.0009346008,-0.003356934,0,0,0,0,0,0
0.001438141,0.001186371,-0.00403595,0,0,0,0,0,0
-0.0001907349,0.001037598,-0.004886627,0,0,0,0,0,0
0.0006828308,0.001121521,-0.00472641,0,0,0,0,0,0
0.0013237,0.001422882,-0.003627777,0,0,0,0,0,0
0.001155853,0.0003623962,-0.004425049,0,0,0,0,0,0
0.001331329,0.001056671,-0.003551483,0,0,0,0,0,0
0.001075745,0.001564026,-0.002437592,0,0,0,0,0,0
0.001785278,0.001079559,-0.0004081726,0,0,0,0,0,0
0.001716614,0.003055573,0.002529144,0,0,0,0,0,0
0.002742767,0.005081177,0.006389618,0,0,0,0,0,0
0.00188446,0.01020432,0.01089478,0,0,0,0,0,0
0.001548767,0.01347733,0.0136795,0,0,0,0,0,0
0.002601624,0.01570892,0.01285553,0,0,0,0,0,0
0.002540588,0.01731491,0.01424408,0,0,0,0,0,0
0.003551483,0.02134323,0.01633453,0,0,0,0,0,0
0.003105164,0.0254364,0.02074814,0,0,0,0,0,0
0.002933502,0.03178787,0.02551651,0,0,0,0,0,0
0.0007667542,0.03531265,0.02968979,0,0,0,0,0,0
-0.004081726,0.03108597,0.03549194,0,0,0,0,0,0
-0.006595612,0.02363586,0.03540802,0,0,0,0,0,0
-0.006134033,0.01988983,0.02965927,0,0,0,0,0,0
-0.00548172,0.01633453,0.02371979,0,0,0,0,0,0
-0.004810333,0.01356125,0.01896667,0,0,0,0,0,0
-0.002986908,0.009613037,0.01636887,0,0,0,0,0,0
-0.002441406,0.008895874,0.01292419,0,0,0,0,0,0
-0.001293182,0.008743286,0.009391785,0,0,0,0,0,0
-0.001262665,0.01077271,0.008663177,0,0,0,0,0,0
-0.0007362366,0.012146,0.008049011,0,0,0,0,0,0
0.000377655,0.008476257,0.007095337,0,0,0,0,0,0
0.00025177,0.006008148,0.006687164,0,0,0,0,0,0
0.0007133484,0.002880096,0.006084442,0,0,0,0,0,0
-3.43323E-05,0.001995087,0.00320816,0,0,0,0,0,0
-0.0004844666,-0.0006790161,0.004005432,0,0,0,0,0,0
-0.0004959106,-0.001487732,0.002002716,0,0,0,0,0,0
0.0003013611,-0.002593994,0.001541138,0,0,0,0,0,0
0.0004081726,-0.002300262,0.001045227,0,0,0,0,0,0
-0.0005187988,-0.001781464,0.0006256104,0,0,0,0,0,0
-4.57764E-05,-0.0006217957,0.0005264282,0,0,0,0,0,0
0.0003814697,0.002109528,0.001182556,0,0,0,0,0,0
-0.0007858276,0.004207611,0.001918793,0,0,0,0,0,0
-0.0001792908,0.003349304,0.002334595,0,0,0,0,0,0
-0.001785278,0.002006531,0.002147675,0,0,0,0,0,0
-0.001296997,0.00170517,0.001922607,0,0,0,0,0,0
-0.001205444,0.002918243,0.001846313,0,0,0,0,0,0
-0.001735687,0.004772186,0.001914978,0,0,0,0,0,0
-0.00100708,0.006225586,0.00100708,0,0,0,0,0,0
-0.0007896423,0.006744385,0.00112915,0,0,0,0,0,0
-0.001338959,0.007480621,0.001586914,0,0,0,0,0,0
-0.0006866455,0.00800705,0.001449585,0,0,0,0,0,0
-0.0001869202,0.007595062,0.002029419,0,0,0,0,0,0
-0.000869751,0.00787735,0.002017975,0,0,0,0,0,0
-0.00189209,0.008052826,0.001293182,0,0,0,0,0,0
-0.002532959,0.006908417,0.001564026,0,0,0,0,0,0
-0.001659393,0.007968903,0.0005073547,0,0,0,0,0,0
-0.001796722,0.006763458,0.0006332397,0,0,0,0,0,0
-0.00120163,0.007080078,0.001651764,0,0,0,0,0,0
-0.001522064,0.006427765,0.0008277893,0,0,0,0,0,0
-0.001811981,0.006473541,0.001693726,0,0,0,0,0,0
-0.0008201599,0.005935669,0.004554749,0,0,0,0,0,0
-0.0004196167,0.005329132,0.008876801,0,0,0,0,0,0
-0.001834869,0.00460434,0.008934021,0,0,0,0,0,0
-0.00213623,0.004257202,0.00743866,0,0,0,0,0,0
-0.001930237,0.003067017,0.006202698,0,0,0,0,0,0
