0.001483121,0.009552244,0.002910133,1.49E-06,4.80E-05,5.46E-06,23,24,24,3,10,0,0
0.003227479,0.000780427,0.004324958,9.65E-06,5.53E-07,1.41E-05,24,24,24,14,11,23,0
0.001289178,0.001123354,0.002986172,1.27E-06,4.11E-07,4.76E-06,24,24,24,14,5,2,0
0.002387836,0.001388747,0.002064653,3.75E-06,5.86E-07,3.02E-06,24,24,24,9,9,2,0
0.003031822,0.006164172,0.003954272,4.96E-06,1.88E-05,6.69E-06,24,24,24,1,5,3,0
0.003055026,0.000703707,0.004256078,7.01E-06,4.29E-07,7.17E-06,24,24,24,10,1,15,0
0.000672628,0.000696373,0.002122612,4.17E-07,4.94E-07,1.82E-06,24,24,24,14,6,12,0
0.001938848,0.000981154,0.003090484,1.56E-06,8.58E-07,4.90E-06,24,24,24,2,6,9,0
0.001931888,0.004051467,0.00156711,1.66E-06,7.53E-06,2.16E-06,24,24,24,6,13,2,0
0.003275315,0.000739866,0.003047976,8.76E-06,4.17E-07,6.10E-06,24,24,24,5,6,20,0
0.000721815,0.000663533,0.001938847,5.17E-07,3.71E-07,2.16E-06,24,24,24,15,11,14,0
0.001433203,0.004665728,0.002700098,1.29E-06,1.80E-05,3.96E-06,24,24,24,9,9,11,0
0.002141002,0.007052426,0.001571623,2.18E-06,3.09E-05,1.77E-06,24,24,24,4,15,3,0
0.00361503,0.000647469,0.003196958,6.33E-06,3.91E-07,3.41E-06,24,24,24,6,3,23,0
0.000765829,0.000799815,0.001294797,5.93E-07,4.05E-07,1.24E-06,24,24,24,12,8,13,0
0.001966015,0.003601332,0.002949382,3.22E-06,8.95E-06,5.87E-06,24,24,24,5,7,4,0
0.001871375,0.002807878,0.001506496,1.29E-06,5.05E-06,1.57E-06,24,24,24,4,15,5,0
0.002681602,0.000668396,0.003704904,2.50E-06,4.52E-07,3.74E-06,24,24,24,3,1,17,0
0.001054669,0.000826996,0.001378514,5.71E-07,5.06E-07,4.45E-07,24,24,24,9,2,9,0
0.005054745,0.006380641,0.004013036,1.34E-05,3.01E-05,8.79E-06,24,24,24,3,9,10,0
0.002286236,0.00615316,0.001722082,1.84E-06,3.16E-05,2.28E-06,24,24,24,2,13,12,0
0.002531193,0.000550712,0.002438706,4.01E-06,2.74E-07,1.57E-06,24,24,24,13,0,27,0
0.001287519,0.000882031,0.002398644,7.56E-07,6.07E-07,1.52E-06,24,24,24,6,4,12,0
